occurrenceID,decimalLatitude,decimalLongitude,sea_distance_km
19699bbe-7046-48d6-84c8-7d7e4a82796a,44.6474,-66.8413,5293.018369707689
196e5578-21c6-4282-97cd-b799ed8d6be3,49.25721,-2.21725,404.59922263467735
1971a768-fdc7-4969-a2a8-a4a1443ff3fc,52.89658,-4.684154,924.6994731709599
19747a92-1233-44cf-8b76-0f48788c7a0b,51.85701,-7.977288,839.1070347111597
1977b769-5128-4a21-84a4-a58af444d8ac,54.04052,-4.812162,1043.3596068219583
19791c3e-88f9-440d-a259-38296150adc4,37.8065490723,-122.445129395,14962.50828061998
19870fa8-7a0a-451c-838b-9cc60a9c7696,58.40145,-5.10423,1113.3209056239382
1992316a-bc78-4c94-96f1-861ac99e973c,57.70163,-7.683038,1308.0964502455786
1993cd8b-2ad9-4cb8-a2e4-83cc9f3ab4cb,50.60092,-1.941661,301.78291277259694
199514fd-751e-4110-9563-a01780fc6469,51.99562,1.26835,124.36955907811826
19982dab-d605-413e-bf05-7064b837f06f,46.433334,-62.6667,4941.033234183024
19999e1a-a308-462a-a44e-ce26da5ba278,46.24041,-64.52651,5103.8189993086735
199ce7e2-e8a0-4de7-b5fb-c56163f4958f,48.426,-123.397,16408.674022185485
199ef62e-a7c0-4663-8bd4-04a0bd01d908,53.31548,-4.062319,992.6897222947329
199feafd-1b0a-4633-b7cc-4cdc8a201018,53.69448,-10.14955,1333.1075192154367
19a076b2-0ebb-465d-a618-42bb86a54488,58.08315,7.009949,766.907034192717
19a33339-4ca2-4c4f-ab54-6ce77a8ac20c,52.94955,-4.56157,951.9179077801032
19a9664c-f99d-42a0-b90c-02770e00b12e,44.2649,-66.348,5325.868598329466
19aa5b6c-faf3-480b-9d71-643285476399,46.14807,-63.21876,4941.033234183024
19b10bc9-6a46-47c0-bee8-457fba91b3db,50.62553,-2.326516,337.27398451767345
19b15a88-ac56-49b6-bcd6-5fed0cce3022,49.94539,-6.350534,627.9223218275657
19b82ff5-26a2-4cff-849a-a78072649c5e,38.32933,-123.0552,14962.50828061998
19c4bd88-f7f9-4453-810b-9a0673de186d,49.87303,-6.408065,627.9223218275657
19c57d7f-d120-4355-962d-f6e6518a2f1f,54.04521,-4.817947,1043.3596068219583
19c8008e-5fa4-4897-aaf0-62df35695a80,51.67379,-5.123333,784.7376325756857
19ccefd1-1e95-427c-af43-8a95e500885f,56.92009,-6.840071,1331.418714038486
19d17d30-ccbc-43ce-af30-7e2a9dcb2b9d,53.197,-4.506414,974.2822317271696
19d6bb4c-a806-4313-8691-b6407f52a10c,53.20584,-4.247372,974.2822317271696
19d95177-47d9-429a-b26d-b8511c87627d,50.30717,-4.085678,485.0139683975749
19db2891-0774-4597-98c4-90b2f1404b16,54.38868,-4.346662,1131.8698300803744
19e84cec-a469-4923-b0b5-1a2d6ec3d430,49.448002567205,-2.530005078623,381.78363223828876
19ec994d-bd26-4152-a304-16f207af8922,56.678999423686264,-5.792068022548617,1359.0598595789547
19ed4f45-927a-4af0-91ab-e1fde19a8c46,56.01569,-5.613037,1293.8751163245745
19ee7e31-3561-442b-8b5e-fdb574bb9c8e,58.27183,11.81378,1012.2469720251687
19f02539-ff6e-4e88-ab77-939285380206,51.73771,-5.26405,784.7376325756857
19f6d9da-bf28-4acd-af77-4a6f9811278e,50.74232,-0.7103784,219.40125724607879
1a0041c7-ac90-4657-9c61-eb444945df7e,55.86286,-2.073474,684.4334873028815
1a00659d-1191-4e04-a230-fcffc857bf7e,46.43218,-62.71308,4941.033234183024
1a19a937-5fb2-41be-872b-b9a933f8b30a,59.12327,-5.835496,1157.5241306100243
1a1b8dd0-b574-44e5-ab96-dcae57c2c5e5,46.0999,-60.74752,4798.189998077165
1a1f03b5-e426-4307-8cb7-a9dc7ddc87f7,51.7322,-5.254845,784.7376325756857
1a209f3e-c87e-490c-a420-a44696b7c25f,53.21372,-4.192074,992.6897222947329
1a23db72-a236-4212-8acf-ea13e64081b1,44.47861,-63.59953,4938.295721484234
1a257be1-d733-4ae9-880a-1c125ea62467,54.4237,-5.575616,1139.7788812103677
1a26324e-46a1-4bce-b8a2-b70d2f1b5531,39.32,2.73,3224.9568379299503
1a2b0a52-f4dc-41d5-8e04-cfab23f1757e,43.3460998535,-124.323173523,15669.970776583817
1a2ff298-24a0-45fc-9a77-6cc7ebe6943f,50.59607,-2.147216,320.88689814818207
1a32147a-3ed0-4b5b-b43e-0df5fa08b175,50.08642,-5.097801,562.4119004758522
1a3297b1-d4cb-4999-9131-cb49e5584fdc,50.69583,-2.933,354.78236588680494
1a32f909-ce10-4841-9f17-cc8cca1be7db,49.021,-1.949504,410.4806549454366
1a34732b-1948-4530-a029-7c54da51a0ad,52.664034,-4.367352,951.9179077801032
1a3679bf-bccc-475c-8f44-b372af0c0cf3,50.3673,-4.1554,485.0139683975749
1a446665-b9a4-49bb-9007-cf54d05da664,55.91867,-2.147772,684.4334873028815
1a456902-03a2-4ecc-baa1-ad8f78bfa3bf,43.7236,-65.84057,5195.995553996591
1a4956ee-7fc6-4f01-941f-f5d5a96e7410,50.078694640476,-5.703883527584,586.1572378791577
1a49d204-ef1a-4bea-a77d-9a3f7ebeb2f0,56.25309888151848,-5.6609505217022535,1312.5725993119054
1a4f7aa0-56a4-42cb-84b1-981bcb7dacfa,50.32754,-4.252732,485.0139683975749
1a51d574-9309-4730-b64c-72d2ccf53f2b,59.29806,-2.624694,1039.9672212637288
1a54243d-ceef-417c-84c1-35e6f03a4d07,37.97264,-122.47881,14962.50828061998
1a54c249-5f03-499f-b580-b1e08f7039c0,51.89715,4.232966667,194.0596326312602
1a589630-5ca1-48c8-9345-aa3ad40dbc41,54.38833,-5.596665,1139.7788812103677
1a5b3fa4-eec4-4eb9-9f03-84fde9e7debb,54.95087,-5.896019,1153.7507648918106
1a5debef-e356-4166-9bcb-b742f7ffb1ab,55.6722,-1.778989,577.2676873765744
1a665fcc-b853-4181-acfb-69c9169f3609,50.04225,-5.049738,556.6546307965224
1a697e05-6ddb-4501-bc00-0fb080f3752d,52.75572,-4.235096,961.5861321884829
1a6d7d9a-4a4d-4dce-b2f0-b18bf626d765,50.73098,-0.7750284,219.40125724607879
1a718c13-e3a7-4f2f-a706-76583e3b59ab,51.70375,-5.122075,784.7376325756857
1a779ffa-e39f-4e4f-9bcc-306db32337f8,43.7236,-65.84057,5195.995553996591
1a786018-c313-473e-8285-3cfe27bde3e3,55.27663,-6.171999,1194.4421616835646
1a7cd6e9-9b8d-44f4-bb57-747fee578f25,55.30048,-6.283312,1216.6156872205388
1a7e8a37-2ea6-454a-8ded-90e60c52c854,54.042611,-3.240745,1094.1605172729096
1a7eca05-87c4-426c-8c1b-770c8aab2608,57.94622,-6.628913,1264.8691988121095
1a82aab1-e73a-4211-a38c-8f2e4f834b64,53.62835,-9.872216,1198.7945284633697
1a842186-de00-4e97-9984-3b47c648fcd2,41.6864318848,-71.4485015869,5708.999294936528
1a879f87-f90f-48df-a30c-8eec24f43dca,37.50075,-122.22431,14962.50828061998
1a8aaccd-a4d2-4e36-bac6-6d866f6b9814,52.74451,-4.80142,924.6994731709599
1a92787b-5d96-4995-b9c8-2b5d51182b58,53.399,-2.990846,1083.5661916640245
1a96e37d-29e3-47cb-8384-58ee7a537b07,58.40146,-5.07178,1113.3209056239382
1a9f8918-5020-4cdf-868b-5cfd7aab0230,49.96079,-6.29002,627.9223218275657
1aae8811-5aee-4916-b19d-4c833e1d6aaf,55.23251,-6.292405,1216.6156872205388
1aaf7465-4dee-4442-a2da-e2bc755ca901,49.21,-123.956,16574.344385295328
1ab52a0e-ab4c-45b6-8f5f-b77c3af1366c,45.0944,-66.4168,5368.959133646672
1ab57464-afd5-4954-b280-0ccb5c2f219b,50.68514,-3.095581,414.5277235525919
1ab808e4-1e11-487a-99d3-7c5ba6bda83d,56.49582,-5.709976,1326.526451203569
1abf3874-ed4e-4224-89bb-af4e0814823c,50.6125,-1.932948,301.78291277259694
1ac11aa4-34b3-4f36-a544-86676bc65a16,53.19732,-4.209203,992.6897222947329
1ac135a8-2b7f-4813-8f1e-24b039288338,55.18056,-6.724827,1236.992479748063
1ac78178-2e8a-4e3c-abd9-84e0055e7b9b,56.67,-5.979924,1359.0598595789547
1acaf3c6-7f5a-47d7-bbc6-5da94c02d49c,49.914164,-6.3435,627.9223218275657
1ad8d88b-5537-4176-a10b-866d96d1ef2e,52.830505428181866,-4.456174594314758,951.9179077801032
1ada3cae-a0ce-44a8-be84-9b23fa30d46b,52.279,-4.191384,951.9179077801032
1ae3236b-481f-4b13-9e71-10297b36541b,50.68469,-3.09557,414.5277235525919
1ae4c5e4-a960-4a8a-bdc1-81358e54c0d4,55.208,-6.087668,1194.4421616835646
1af24c29-93a7-4805-a704-2a13ec74cd61,59.08632,-6.159352,1155.3221454634504
1afa0042-5c15-4e48-9840-6da8e71ac622,55.82271,-2.042756,684.4334873028815
1afc3ed3-f635-48df-82fd-dacf9111558c,51.77297,-5.15964,784.7376325756857
1afd3207-8c0e-4a49-8727-ff6373baf261,51.94785,1.160458,124.36955907811826
1b09f8be-d5ea-4f69-b4f4-2cae6bb7724c,54.256004354582,-10.077327738991,1333.1075192154367
1b0d34ca-d581-4b29-ab3f-a4d046ca351e,58.41885,-5.101421,1113.3209056239382
1b0e5e82-96c5-41ca-8a36-88927c3aac5f,51.50089,-9.30166,919.82421608189
1b21e7c0-6ef5-4241-912c-d81ed5fcf180,54.02876,-6.027768,1068.4214495782228
1b23e271-13f5-4228-b29e-b37b138ebbb7,52.95064,1.165143,384.078601651843
1b33ea0d-0db2-4034-880f-ffbbe2c8f144,50.5459,-2.411436,341.70615741880283
1b361ff1-4f5d-4025-b7be-a4f04d6cf00c,57.34472,-6.4979,1257.9402033424349
1b383c3a-1a11-4481-8c27-219f19389147,55.30517,-6.180982,1194.4421616835646
1b38e070-8eba-4bce-afd5-0965cae6c812,51.529,3.93,146.03170002380918
1b397051-34b1-404f-b6e1-0fc761f86e9b,35.343153,25.136605,5150.206751316644
1b39ee42-5888-4644-9bc4-49bbad45ad4c,52.14877,-10.47736,1062.4827617420246
1b3feaf3-73e1-4f2a-b791-b991163ffe8e,51.73747,-5.280475,784.7376325756857
1b46e288-99e7-405f-9551-ec1ca6cf6b0e,59.14081,-2.936771,1050.3388627273712
1b50ca10-d651-4465-a1d6-c077d9034083,50.38155,-3.484246,417.2525709421442
1b52b942-387f-4509-bf0b-4ff308bc57e4,51.71306,-5.129906,784.7376325756857
1b52f57d-0549-4ec8-aafe-5a277fc664f4,51.674441295426625,-5.184460635838965,784.7376325756857
1b567176-2600-4533-81fb-8e0a63b5656b,50.36133,-4.157286,485.0139683975749
1b5abefe-542c-489d-b7d7-3bd5f61714c8,50.76096,-0.9900062,231.20723061184708
1b5cd152-4e9c-4db5-b807-830586b32b6a,54.62157,-1.036488,518.2969920115369
1b5e284f-bd2d-463c-80cd-c2a46cfb5950,50.31761,-4.188404,485.0139683975749
1b65220c-ca4a-4e5e-a54f-2e510aec791b,37.0964164734,-76.2919998169,6272.852176920939
1b6a50fb-b124-4920-90e9-3f1c4c8123fa,41.771068573,-70.5023727417,5656.356778843968
1b749c4d-24c5-44b3-bf67-0d837e6b99b5,45.162778,-67.0436,5368.959133646672
1b7893a8-2d14-4aaf-9848-6c2eb033c68d,54.13155,-0.1060817,375.8518238366884
1b794167-0d63-4a28-9571-997466fb58cc,53.18034,-4.232425,974.2822317271696
1b7dc575-8e02-4f83-8e96-8fe7afb59ff2,54.0605,-4.756873,1043.3596068219583
1b9001c2-9b8f-4ad0-aedd-30a6d012fa11,50.55283,-2.412329,341.70615741880283
1b9039d7-b358-46a4-b5c5-4abc485be9b7,45.73903,-62.68649,4941.033234183024
1b914f8b-0570-4d27-8919-3e587d924884,52.79448,-4.658467,924.6994731709599
1b947d75-c8b4-4831-8fda-56da287e3e10,56.72063,-6.23753,1352.5311308832643
1b95740e-2ccd-41ad-9a54-fa8b26db047d,50.49452,-1.08592,256.8911149745962
1ba1b593-d503-4e8d-8b06-2d5282e8d89a,51.8556,-5.21063,784.7376325756857
1ba5844a-73f9-4f93-82c4-51ec3b4286a5,51.742,-5.286555,784.7376325756857
1baa2fe5-f109-4ad4-9e19-67529c59e699,39.7477,3.5653,3308.620938978243
1bafc6e4-4011-49c9-8f26-28486adcaec8,50.1033233127,-5.54718682628,573.5844896606225
1bb20c3f-cee0-4b73-937b-059fd70e7c43,53.17835842460647,-4.2597287821228385,974.2822317271696
1bb58a92-a53b-4eae-86ce-4d4486146092,48.422,-123.369,16487.690585720946
1bc1f006-4983-48c9-9100-5dd08712b871,55.12478,-6.036589,1194.4421616835646
1bc488b9-e392-4463-86bc-01b1c7bf5c6c,51.01872,-4.28183,930.5572958791633
1bc736de-c758-4b55-b46e-9a4102bca4a5,56.01609,-5.979086,1275.0008702640923
1bc88d60-7eed-48ca-88ca-9c55c9cf8da6,53.20584,-4.247372,974.2822317271696
1bd44141-f23f-4f85-9e63-1e16d8183291,52.7965,-4.692012,924.6994731709599
1be51626-2ae9-44a5-bcba-3495d02d5eeb,50.60812,-1.905128,301.78291277259694
1bef0c29-dd5d-4c47-b946-c3dc3fd7cd0e,38.19905,-122.92195,14962.50828061998
1bf2fcd3-2d2b-41fa-867d-9e02a50fc453,55.00337,-1.396541,528.1058070175864
1bf6a324-a38d-44e9-a800-327354b0d853,52.824858480175166,-4.754268769832252,924.6994731709599
1c03b7d1-2c76-48c0-b7eb-b5aea2e4ed5c,46.2068,-60.249,4735.236878484457
1c0635a9-3949-4bab-a7c2-c2b063570563,44.63588,-63.6131,4938.295721484234
1c082625-df85-41d3-a8ad-a97f4ff56ded,50.30832,-4.135743,485.0139683975749
1c0d9d52-2e01-4ace-949b-85d950f332a6,57.61047,-7.167692,1280.8552880378404
1c0f8638-7159-4d3b-86ca-0bf8d13137c9,53.23325,-9.544957,1198.7945284633697
1c14319c-e6c0-4ae6-9b52-04b877742bff,51.73137,-5.280714,784.7376325756857
1c15e5c9-aed3-44f3-a655-b66ef737e363,55.98236,-5.650178,1260.4473956135475
1c20ae77-308e-48d6-beb4-5c8c33b8ba5b,50.45423,-3.51637,421.88880421662617
1c22a73e-cda1-4a70-9a95-0e30a9506d33,52.79099,-4.491427,951.9179077801032
1c22c718-621f-4e2d-b663-a6c4ff47605d,37.6767777778,-122.3796388889,14962.50828061998
1c24f6ed-1e36-4b26-8ef8-c286f6f7e322,39.2546,2.9351,3267.8186371342167
1c40be84-8079-4aa8-83f6-2d43ace102b0,43.320098877,-70.5634994507,5590.338365985824
1c44526a-0108-4001-989a-15c299ef22ad,56.69091,-6.121858,1363.5254790994202
1c491542-c487-4045-9014-6bde656e04c4,46.46326,-63.46007,5029.6836714769615
1c49c6ee-67e2-4b0c-a8a4-fc41ffd354e6,49.31,-123.09,16574.344385295328
1c5d70d9-0870-427c-a575-79e87b485138,55.22434,-6.628193,1239.820943687896
1c613667-c473-44a3-9553-f5c38f92ea4a,55.30584,-6.274333,1216.6156872205388
1c685cf1-31b6-45ce-9d6f-481ed6997c1d,-23.45,151.91667,21726.046323695795
1c6baac3-7aca-4290-8a15-9d766c1a444f,50.67256,-3.025376,414.5277235525919
1c6fbc8f-2d42-40d7-9082-cf86a994f157,59.33613,-2.873591,1050.3388627273712
1c7ee8c2-e5f9-460f-b175-93625bf53c19,55.09596,-1.438413,577.2676873765744
1c81f3ff-aade-419f-8a6c-b4bfeddbd503,45.67946,-62.58042,4921.907078435586
1c86e61d-1acb-470f-909c-b9cc7a567bc6,51.659443,-5.037622,793.181122336435
1c903636-f7f8-4eeb-bb0f-99d8423d757b,54.84256,-5.72182,1139.3169039951053
1c971e18-1cd1-4026-8984-6d773089d8a4,53.17601,-4.247614,974.2822317271696
1c9b2142-d53d-4051-aaec-c0746a7daa92,55.58382,-1.64148,577.2676873765744
1ca21ee5-281d-4c88-87fb-4c4f082e2c1a,57.939,-5.355875,1204.6976029665643
1ca45aef-c6ef-4281-a897-0c295968ceb5,50.3594,-4.166422,485.0139683975749
1ca6daa2-3bff-4be9-94cd-c773bc6022cb,50.34439,-4.126383,485.0139683975749
1ca97a07-6d76-404c-85d7-42565c0d2c0d,51.51245,-9.646704,919.82421608189
1cafe649-8b4a-4174-871c-19f7f86ffa28,55.22833,-7.984837,1310.524050342919
1cb190ac-6166-4d99-85c1-f7153aa40bf7,59.09838,-6.150784,1155.3221454634504
1cb1ea3f-392e-48b0-b92c-5da2acf7b6dc,49.26226,-2.152338,404.59922263467735
1cb2f524-781a-424a-973c-f26ab4f66d07,33.746395,-118.115205,14290.965552094627
1cb39fa6-2902-4065-94c7-f9411f4c7e80,52.870326091988936,-4.693241887628786,924.6994731709599
1cb480aa-77a6-4fbb-b2da-2fe69c3aef1a,58.39417465589143,-5.072385221516495,1113.3209056239382
1cb49cc2-5d02-45dc-8762-8d752b97f000,54.93084,-5.729779,1139.3169039951053
1cb7e84c-5c34-433b-9207-e141fc67e173,51.68812775040608,-5.110164046151245,784.7376325756857
1cba2659-9a3e-4ebe-96ea-d5d28c2f9798,50.56645,-2.530927,354.78236588680494
1cbb9bb3-cadc-4021-8709-29e7a49ccb7a,53.18995,-4.505434,974.2822317271696
1cbc1b28-cb4a-497f-a0fd-515bc33f84ee,55.02101,-1.38514,528.1058070175864
1cc07d60-1876-4d2a-bf59-b3e712789bb7,56.68723,-5.708299,1326.526451203569
1cc1ce01-0850-4eb4-88a7-d55ff4550dfc,41.8348999023,-69.9726028442,5561.004476200609
1cc2fb9d-1951-4705-8b1f-e44b279ce7ae,57.52666,-5.662498,1239.2743465128826
1cc3f86c-0894-400c-9c2c-5b5e3eb14267,53.22119,-4.177475,992.6897222947329
1ccb01dc-212a-4a9a-bc48-5975dfca4df5,60.34629722699451,-1.6946810908870724,1291.0506668262908
1cd1f107-c9a4-4c0a-8bdb-f8d42d55c88d,52.75572,-4.235096,961.5861321884829
1cd8a8d5-db1b-4343-b857-4d5850bd88de,47.6851158142,-122.403320312,16534.177291679825
1ce5d17c-b462-41b7-a674-05078f58340d,50.08683,-5.095661,562.4119004758522
1ce6b933-7eb7-4641-8835-18fa104d19ac,49.88711,-6.36896,627.9223218275657
1ce95435-0b9a-425b-b279-714bcc19e49e,45.0944,-66.4168,5368.959133646672
1ce99c3a-6785-4b68-bf00-f6739d093fe5,51.69735,-5.255338,784.7376325756857
1cebe74d-1f26-455e-a093-6177a84276ad,54.12583,-0.09250674,375.8518238366884
1ced7e12-4282-4571-b791-35d3f96b74b7,49.25284,-2.11533,404.59922263467735
1cedea0a-5d8e-4320-bc9a-094ec6337962,54.02517,-6.043797,1068.4214495782228
1cef9d69-d417-4ef6-80ec-f11725d93eb0,59.19664,-2.909746,1050.3388627273712
1cf55acd-40cb-4102-8e36-cf7fe3cad1f5,44.63015,-65.75233,5368.959133646672
1d036224-3b05-40e1-ac2f-17a73bd7afc8,49.91416,-6.310136,627.9223218275657
1d07642c-9996-4e81-a5b7-5660a6830760,52.87797,-4.699797,924.6994731709599
1d083d8b-7412-45cd-b110-83c482e34d59,50.034,-125.245,16801.929277579562
1d087071-4d35-40c7-9405-85f18c7c4ea3,51.08992,1.297886,63.67281511972538
1d089328-581d-4bfd-8890-1c697d1b90aa,60.335628548241125,-1.7454998616890356,1291.0506668262908
1d095bfc-3c3d-4742-9fd0-e7195fb07573,60.275560681347855,-1.4729454883213289,1114.697389063438
1d0faa70-3773-4cb0-b9ea-78efc40a9ec9,51.7386,-5.229474,784.7376325756857
1d150b6c-ec9b-4219-9d8d-afef1cb06a6e,56.07533,-2.637915,684.4334873028815
1d159c0a-4995-434f-a101-69812cbf67b6,51.46635437999999,4.149844880000002,165.74789942913395
1d18a97f-c18d-45bc-b582-b10425e30d32,60.73692,-0.7988401,1248.7263333284172
1d1fab7c-c3d3-4ae0-90d9-2d197898110e,48.423,-123.384,16487.690585720946
1d1fad89-d2ea-42d1-bcd1-236380fe42f7,32.618057251,-117.139717102,14133.934279024812
1d2c858b-3e53-4eb9-a815-9e649c632ad9,59.17465,-2.926675,1050.3388627273712
1d3111a2-93d4-47ab-b048-cbaad4e8340b,47.72264,-53.95932,4121.528752747556
1d41a422-1dad-4030-86ac-c644c4ba3dab,47.32262,-53.9188,4146.721507356542
1d432497-c840-411a-a916-8397ee2eb022,53.67301,0.91086,317.29043453483195
1d45187a-905d-4d44-be0b-a86f07eb053c,50.48367,0.2634,139.84833381979803
1d521ac3-cd2c-4336-95d2-bf702ff8c608,45.51,31.81,6388.904991068752
1d56a580-ba54-4127-a887-7074d343487c,49.894836630017,-6.352330787128,627.9223218275657
1d56f466-b177-45e8-99a4-8a512ab0d712,50.64153,-1.917408,301.78291277259694
1d5bbb17-ffe8-45b3-b6b9-b007ff9510c3,49.291,-122.884,16540.49730268342
1d60e66a-7490-40f8-9b33-779646897f4b,58.02929,-5.37598,1204.6976029665643
1d6451c9-bdc4-441a-8835-b363f989bd7e,50.61674,-2.244473,337.27398451767345
1d70de52-bcae-4aaa-a049-d22ddc324ab2,47.0576820374,-122.898643494,16576.426666767333
1d7feaf9-fc63-4b8d-9be4-fa8eeafe03c0,49.4523,-2.531528,374.6913632313329
1d8270ef-6eb9-45c2-a0dc-eddafacb2d4a,58.22532,-6.863071,1234.228419530505
1d82c692-2e2a-44e9-a7a1-c030bf225b9b,51.6842,-5.160123,784.7376325756857
1d845de3-d5d2-4a22-a543-e5ab6a7a417e,51.77271,-5.159724,784.7376325756857
1d8495f7-538d-425d-b41b-f7788a78f4b1,57.24241701505729,-5.65409836311619,1284.1274557081554
1d85df8b-a6dd-4ed6-ba81-b6175608ba60,52.9894,-6.028067,933.2360297866315
1d89f163-6a5d-4260-b1f9-ce31d1c57712,58.05868,6.920762,766.907034192717
1d8a40a5-f30a-4b1a-a4b1-a05a3fb2cc53,57.44147,-6.784445,1284.1887662029922
1d8c5782-4aeb-4227-b912-a2334964f9b5,50.30895,-4.222839,485.0139683975749
1d8cdcbe-10dd-408b-b7a0-8c1079d3db6f,53.300946,-3.952209,1005.0290314291767
1d93a389-2ed2-4a0a-88d5-9204eefddbc8,51.71981,-4.884445,793.181122336435
1d962814-10f0-4071-923c-49a653983328,54.88335,-1.323204,518.2969920115369
1d9a8641-4213-41c3-bd44-f64060182d31,50.36096,-4.179147,485.0139683975749
1d9b512a-e88b-41d9-b5fc-8d368e5d638c,34.240943,-119.261726,14403.045695061872
1da78ee9-4978-47e4-abd8-cd5c55901d70,53.25751,-9.999354,1148.8725456248399
1da9dfbd-649f-4c2f-8b2b-1183265509ab,45.10532,-61.72275,4836.877773690704
1daa1481-d967-482d-9508-62ba5a8de8d0,54.521,-5.576837,1139.7788812103677
1daec599-c0a8-4f82-bd62-9e4913a891e5,50.21112,-3.811394,450.5352052607028
1db54995-a525-412d-bf24-18c7a9f845bb,51.6122,-5.052415,801.5623405433445
1dbf22b5-7a3e-422f-99d9-d9d256e936d1,49.1339,-2.137518,404.59922263467735
1dc256a5-e664-479e-bd63-b83264dba9a9,39.85,4.09,3339.9605277750306
1dd1f0b4-9520-46ca-b7ee-389365630eaf,50.36076,-4.1561477,485.0139683975749
1ddce6f9-a616-4a42-805e-3413a2f83a86,37.91537,-122.47658,14962.50828061998
1dde9523-179d-414e-a5e2-ab1f68e4d1b1,51.71319,-5.107979,784.7376325756857
1ddf25d8-906b-4f64-86b3-e39a6e7b692e,50.39973,-3.481141,417.2525709421442
1ddfb002-cb75-4ae1-963b-ef8816e6f474,58.55224,-4.603846,1090.1838862459572
1de2939a-58a3-4bdb-acfd-958763bc82d2,50.36633,-4.131583,485.0139683975749
1debcbab-045d-4bca-afac-48617ba7947f,51.7368,-5.245252,784.7376325756857
1dec8352-7b7f-4ad7-9b46-7977352d8a01,50.45797,-3.470703,417.2525709421442
1deca6fb-7918-4710-ada5-c197a7ff058d,56.68316,-6.170844,1362.910240289936
1df5320e-d908-4743-a715-500e0d77160a,56.66842,-5.996594,1359.0598595789547
1df61aa0-0b73-40be-aa40-eeed507c0a7b,42.5402984619,-70.8862991333,5651.052843996617
1df72674-517a-4f2f-98d1-b645a4572881,50.315926,-4.082502,485.0139683975749
1dfbee76-c78d-46d7-a210-c2b07b6ce3db,53.1754548773166,-4.246854822224525,974.2822317271696
1dfdf09d-8cbd-4f54-b925-a7aeaff64666,56.868,-5.854188,1310.9431787973908
1dfdf3d3-2e31-4f0a-930e-881ca8b79d90,51.6936042427818,-5.272654690366711,784.7376325756857
1e014a5e-08bc-4b08-a104-52a205288063,49.057,-122.87,16540.49730268342
1e01c515-4fd4-4426-a914-e7388b30438a,55.72003,-1.86038,577.2676873765744
1e039d13-ac34-464c-83aa-8f822cfbe0f2,51.71235,-5.133204,784.7376325756857
1e044eed-213b-4077-8991-7173831c9379,55.55252,-1.618938,577.2676873765744
1e04d3b4-071a-40ac-be89-033b7166b48b,50.62374,-2.325089,337.27398451767345
1e116e2d-81b0-4f43-b009-5a6690205e84,54.11312,-0.0709415,375.8518238366884
1e14621f-3298-470f-b3cd-f1a81052d68f,55.97008,-5.888086,1275.0008702640923
1e15a6d0-4bb0-4935-b310-41d917719836,50.69963,-2.87669,354.78236588680494
1e2a8e21-750a-4c63-8f79-8a1326bb823d,41.7997016907,-70.0077972412,5561.004476200609
1e2c54d1-8233-46fe-a5b6-a02dbd5a48e1,54.09651,-10.23184,1333.1075192154367
1e341059-bb2f-49c9-8134-c642fbf22e48,51.172294,-4.680562,909.4271294177533
1e348e79-8894-4e51-b97a-ef285428e5d3,54.13176,-0.1129444,375.8518238366884
1e52cfa6-632e-4742-b1e6-cf2516262663,49.42117,-2.557002,381.78363223828876
1e5c9b5e-29a7-46de-9c13-00fec89dd6c3,39.7468,3.5885,3308.620938978243
1e63780d-3e58-48cb-ab67-6860925138da,54.10437,-0.0888271,375.8518238366884
1e73ab5e-d1bb-4088-ade1-e78d94951c89,53.21334,-4.193702,992.6897222947329
1e7ea378-789c-42f0-860e-6214143017de,56.69498,-6.478281,1363.486218324818
1e7ebd3c-1335-4d75-82d9-7caa30574769,37.0964164734,-76.2919998169,6272.852176920939
1e8727e3-cb56-4345-b8ba-956e4ed07d42,49.296,-123.127,16574.344385295328
1e88fe22-c24e-4989-8ecc-5024bf3c5793,45.0561,-66.8638,5368.959133646672
1e899246-fe36-4c4a-8076-bd126d619361,57.84833,-5.677509,1204.6976029665643
1e8fd50d-6cef-4845-b6dc-661129fdcd74,55.80897,-2.028701,684.4334873028815
1e91bcae-eebc-4608-a642-c0c21e118ea5,50.25223,-5.41362,573.5844896606225
1e9629d0-6eb0-431c-8104-ea5628af5eb2,53.3721,0.38047,337.2178955554298
1e9b44d1-0994-461d-bbca-0b8afe105925,34.244482,-119.264531,14403.045695061872
1ea800f3-94ea-4691-888f-e49b7f2924c6,60.10268,-1.075636,1114.697389063438
1eacdff8-26c0-44c8-aa05-e9279f70a720,52.87534269432613,-4.709903241750862,924.6994731709599
1eaf0b88-e73b-497b-b757-6493f0ac1edb,38.02360534667969,15.092304229736328,4299.716105687346
1eaf684f-6a48-4544-859f-0b5898619fd4,37.66313,-122.38169,14962.50828061998
1ebc4080-4d4b-4b24-8ff4-dea383d17bd0,50.14754,-5.052653,556.2444579621423
1ebca93d-dfa3-42f3-acd7-c953ce8ad9f8,50.09843,-5.120114,562.4119004758522
1ec2ed88-c84d-4563-8d01-ed4da720f6c7,48.796,-123.602,16574.344385295328
1ed3d17e-6e6e-4a6c-8cc5-4da662fbb5c7,36.9412498474,-76.329750061,6272.852176920939
1ed738cd-db70-4547-8085-6e6447c8e931,60.36162,-1.352925,1114.697389063438
1ed9aee3-d4a8-4000-bb03-753669642c3a,50.46816,-3.414161,417.2525709421442
1ee36c24-6fae-4aa6-b090-1baf3393ede9,46.08937,-60.89027,4798.189998077165
